506	2014-02-01 12:01:07.500	37
506	2014-02-01 12:01:08.000	33.5
506	2014-02-01 12:01:08.500	31.2
506	2014-02-01 12:01:09.000	31
506	2014-02-01 12:01:09.500	30.8
506	2014-02-01 12:01:10.000	33.9
506	2014-02-01 12:01:10.500	29.6
506	2014-02-01 12:01:11.000	33.9
506	2014-02-01 12:01:11.500	35.6
506	2014-02-01 12:01:12.000	32.2
506	2014-02-01 12:01:12.500	36.3
506	2014-02-01 12:01:13.000	32.4
506	2014-02-01 12:01:13.500	36.6
506	2014-02-01 12:01:14.000	37
506	2014-02-01 12:01:14.500	36.1
506	2014-02-01 12:01:15.000	38
506	2014-02-01 12:01:15.500	34.3
506	2014-02-01 12:01:16.000	35
506	2014-02-01 12:01:16.500	28.4
506	2014-02-01 12:01:17.000	28.9
506	2014-02-01 12:01:17.500	28
506	2014-02-01 12:01:18.000	30
506	2014-02-01 12:01:18.500	28.1
506	2014-02-01 12:01:19.000	28.4
506	2014-02-01 12:01:19.500	28
506	2014-02-01 12:01:20.000	31.2
506	2014-02-01 12:01:20.500	37.1
506	2014-02-01 12:01:21.000	37.2
506	2014-02-01 12:01:21.500	36.9
506	2014-02-01 12:01:22.000	37.8
506	2014-02-01 12:01:22.500	35.2
506	2014-02-01 12:01:23.000	35.3
506	2014-02-01 12:01:23.500	35.4
506	2014-02-01 12:01:24.000	31.1
506	2014-02-01 12:01:24.500	33.6
506	2014-02-01 12:01:25.000	38.1
506	2014-02-01 12:01:25.500	37.3
506	2014-02-01 12:01:26.000	30.8
506	2014-02-01 12:01:26.500	32.5
506	2014-02-01 12:01:27.000	34.6
506	2014-02-01 12:01:27.500	33.6
506	2014-02-01 12:01:28.000	35.5
506	2014-02-01 12:01:28.500	32.1
506	2014-02-01 12:01:29.000	33
506	2014-02-01 12:01:29.500	34
506	2014-02-01 12:01:30.000	30.6
506	2014-02-01 12:01:30.500	31
506	2014-02-01 12:01:31.000	29.3
506	2014-02-01 12:01:31.500	29.9
506	2014-02-01 12:01:32.000	28.3
506	2014-02-01 12:01:32.500	28.5
506	2014-02-01 12:01:33.000	33.1
506	2014-02-01 12:01:33.500	28.9
506	2014-02-01 12:01:34.000	28.4
506	2014-02-01 12:01:34.500	27.5
506	2014-02-01 12:01:35.000	30
